address,lat,lng
112 TAMPINES ST 11,1.3462368,103.9475961
297 TAMPINES ST 22,1.3511903,103.9547804
273 TAMPINES ST 22,1.3487271,103.9504289
907 TAMPINES AVE 4,1.3506585,103.9393244
236 TAMPINES ST 21,1.3559199,103.9471655
276 TAMPINES ST 22,1.3474818,103.9506103
293 TAMPINES ST 22,1.3504572,103.9549617
109 TAMPINES ST 11,1.3474197,103.9487065
110 TAMPINES ST 11,1.3469774,103.9492505
914 TAMPINES ST 91,1.3490102,103.939551
814 TAMPINES ST 81,1.3472705,103.9366504
250 TAMPINES ST 21,1.352326,103.948177
226 TAMPINES ST 23,1.3555843,103.953825
854 TAMPINES ST 82,1.3529801,103.9366504
438 TAMPINES ST 43,1.360344,103.951487
448 TAMPINES ST 42,1.3574349,103.9509729
833 TAMPINES ST 83,1.3506529,103.9340217
270 TAMPINES ST 21,1.3499804,103.9488878
437 TAMPINES ST 43,1.3599935,103.9516074
846 TAMPINES ST 82,1.3521796,103.9358346
434 TAMPINES ST 43,1.3592614,103.9516074
847 TAMPINES ST 83,1.3524767,103.9351094
881 TAMPINES ST 84,1.3521961,103.9330246
106 SIMEI ST 1,1.3418627,103.9509502
225 SIMEI ST 4,1.3423933,103.9572281
222 SIMEI ST 4,1.3415715,103.9569788
230 SIMEI ST 4,1.34328,103.9557776
898 TAMPINES ST 81,1.347281,103.9348375
878 TAMPINES AVE 8,1.3521682,103.9315291
157 SIMEI RD,1.3446493,103.9594039
155 SIMEI RD,1.3447278,103.9584973
708 BEDOK NTH RD,1.3350028,103.9192478
627 BEDOK RESERVOIR RD,1.3340729,103.9155319
626 BEDOK RESERVOIR RD,1.3344378,103.9157132
622 BEDOK RESERVOIR RD,1.3340662,103.9167101
631 BEDOK RESERVOIR RD,1.3334554,103.9147616
56 CHAI CHEE DR,1.326364,103.9200635
118 BEDOK RESERVOIR RD,1.3310913,103.90912
119 BEDOK RESERVOIR RD,1.331254,103.9094598
106 BEDOK RESERVOIR RD,1.3294979,103.9094598
120 BEDOK RESERVOIR RD,1.3309592,103.9098223
113 BEDOK RESERVOIR RD,1.3305887,103.910638
128 BT BATOK WEST AVE 6,1.351662,103.745587
183 BT BATOK WEST AVE 8,1.3463279,103.743333
245 BT BATOK EAST AVE 5,1.3497823,103.7572059
255 BT BATOK EAST AVE 4,1.3501597,103.7584506
124 BT BATOK CTRL,1.3511584,103.7472488
409 BT BATOK WEST AVE 4,1.3644956,103.745797
59 TELOK BLANGAH HTS,1.2754073,103.813614
69 TELOK BLANGAH HTS,1.2756608,103.8101798
147 SILAT AVE,1.2773522,103.8310907
15 TECK WHYE LANE,1.3791755,103.7547584
333 CLEMENTI AVE 2,1.3151566,103.7674322
325 CLEMENTI AVE 5,1.315087,103.7667985
412 COMMONWEALTH AVE WEST,1.3108936,103.7706914
410 COMMONWEALTH AVE WEST,1.3114119,103.769605
512 WEST COAST DR,1.310001,103.7601899
359 CLEMENTI AVE 2,1.3134596,103.7698766
350 CLEMENTI AVE 2,1.3156443,103.7702386
302 CLEMENTI AVE 4,1.3217585,103.7648974
609 CLEMENTI WEST ST 1,1.3041176,103.7654405
709 CLEMENTI WEST ST 2,1.3053075,103.7620004
712 CLEMENTI WEST ST 2,1.3049422,103.7619099
708 CLEMENTI WEST ST 2,1.3057461,103.762091
716 CLEMENTI WEST ST 2,1.302349,103.762822
202 CLEMENTI AVE 6,1.320663,103.762731
5 HAIG RD,1.3125517,103.8966141
104 ALJUNIED CRES,1.3200997,103.88277
120 GEYLANG EAST CTRL,1.318187,103.884767
31 BALAM RD,1.3299263,103.8858085
23 HOUGANG AVE 3,1.3648919,103.8907921
155 HOUGANG ST 11,1.3526506,103.8802813
243 HOUGANG ST 22,1.3576364,103.8916983
337 HOUGANG AVE 7,1.3697549,103.8983133
706 HOUGANG AVE 2,1.3659296,103.888708
704 HOUGANG AVE 2,1.3649731,103.8894329
341 HOUGANG AVE 7,1.3705226,103.8985398
405 HOUGANG AVE 10,1.3741064,103.8963876
413 HOUGANG AVE 10,1.3746045,103.895776
352 HOUGANG AVE 7,1.372094,103.8991288
314 HOUGANG AVE 5,1.364743,103.8943035
409 PANDAN GDNS,1.318564,103.7472453
41 TEBAN GDNS RD,1.3216011,103.7409092
218 JURONG EAST ST 21,1.340364,103.7379223
215A JURONG EAST ST 21,1.3396086,103.738248
219 JURONG EAST ST 21,1.3407292,103.7381033
466 JURONG WEST ST 41,1.3499814,103.72263
488 JURONG WEST AVE 1,1.3491729,103.7262726
97 GEYLANG BAHRU,1.323741,103.87015
53 KENT RD,1.3165924,103.8521278
51 KENT RD,1.3167334,103.8511091
19 ST. GEORGE'S RD,1.3244599,103.8626161
23 ST. GEORGE'S RD,1.3250026,103.8630075
17 ST. GEORGE'S RD,1.3238816,103.8623649
15 ST. GEORGE'S RD,1.3243557,103.8617988
7 LOR LEW LIAN,1.3492329,103.8770131
6 LOR LEW LIAN,1.3494464,103.8772913
224 SERANGOON AVE 4,1.3572417,103.8707693
229 SERANGOON AVE 4,1.3559992,103.8702238
228 SERANGOON AVE 4,1.3563707,103.8702244
226 SERANGOON AVE 4,1.3568796,103.8708586
109 SERANGOON NTH AVE 1,1.3693516,103.8704735
101 SERANGOON NTH AVE 1,1.3710196,103.8702244
307 SERANGOON AVE 2,1.354559,103.8669628
309 SERANGOON AVE 2,1.3539094,103.865332
126 SERANGOON NTH AVE 1,1.3660252,103.8716774
103 SERANGOON NTH AVE 1,1.3706539,103.8701338
308 SERANGOON AVE 2,1.3541243,103.8661474
111 SERANGOON NTH AVE 1,1.3691006,103.8704375
118 SERANGOON NTH AVE 1,1.3676423,103.8708613
140 TAMPINES ST 12,1.3475946,103.9438114
239 TAMPINES ST 21,1.3548747,103.9476236
248 TAMPINES ST 21,1.3521081,103.9472639
247 TAMPINES ST 21,1.3522764,103.9469347
812 TAMPINES AVE 4,1.3469734,103.9373755
252 TAMPINES ST 21,1.3525418,103.9489785
223 TAMPINES ST 24,1.3553919,103.9529961
228 TAMPINES ST 23,1.3555834,103.9545991
811 TAMPINES AVE 4,1.3465343,103.9373755
118 POTONG PASIR AVE 1,1.3355355,103.8626434
119 POTONG PASIR AVE 1,1.3345241,103.8629711
27 MARSILING DR,1.4426281,103.774365
28 MARSILING DR,1.4428122,103.773679
26 MARSILING DR,1.441973,103.772688
34 MARSILING DR,1.444253,103.772675
33 MARSILING DR,1.4435444,103.7719206
29 MARSILING DR,1.4435408,103.7734972
201 MARSILING DR,1.4426367,103.7754832
205 MARSILING DR,1.4449435,103.7733169
127 MARSILING RISE,1.4381826,103.7791426
104 WOODLANDS ST 13,1.4364003,103.7820077
156 WOODLANDS ST 13,1.434253,103.774323
150 WOODLANDS ST 13,1.4353246,103.773679
154 WOODLANDS ST 13,1.4347268,103.7753992
113 WOODLANDS ST 13,1.4379792,103.7812586
110 WOODLANDS ST 13,1.4376251,103.7815558
848 WOODLANDS ST 82,1.4418184,103.7919684
404 WOODLANDS ST 41,1.4303425,103.7722305
339 WOODLANDS AVE 1,1.4310193,103.7815558
702 YISHUN AVE 5,1.4298035,103.8294829
750 YISHUN ST 72,1.4280372,103.8340254
752 YISHUN ST 72,1.4272643,103.8338731
751 YISHUN ST 72,1.427632,103.8340275
738 YISHUN ST 72,1.4294141,103.8323581
737 YISHUN ST 72,1.4290591,103.8323857
741 YISHUN AVE 5,1.4301195,103.8329353
135 YISHUN ST 11,1.4323189,103.83174
640 YISHUN ST 61,1.421111,103.8386809
645A YISHUN ST 61,1.4222388,103.8384682
604 YISHUN ST 61,1.4223688,103.8357353
303 ANG MO KIO AVE 1,1.3667715,103.845221
414 ANG MO KIO AVE 10,1.3640848,103.8536456
634 ANG MO KIO AVE 6,1.3816568,103.8433188
544 ANG MO KIO AVE 10,1.3740315,103.8564538
63 NEW UPP CHANGI RD,1.3237658,103.9399086
43 CHAI CHEE ST,1.3283802,103.9255
619 BEDOK RESERVOIR RD,1.3335218,103.9176303
149 BT BATOK WEST AVE 6,1.3492703,103.7443519
308 BT BATOK ST 31,1.3585281,103.7481278
123 BT BATOK CTRL,1.3514489,103.7475203
8 HAIG RD,1.3135768,103.8960685
254 HOUGANG AVE 3,1.3603475,103.8914264
486 JURONG WEST AVE 1,1.3487277,103.7263394
104 JLN DUSUN,1.3285514,103.8446805
42 CAMBRIDGE RD,1.3158636,103.8496597
177 WOODLANDS ST 13,1.4343437,103.7780248
291 YISHUN ST 22,1.4359653,103.8365253
204 ANG MO KIO AVE 3,1.3673655,103.8438623
304 ANG MO KIO AVE 1,1.3663881,103.8450172
229 ANG MO KIO AVE 3,1.3690836,103.8382463
429 ANG MO KIO AVE 3,1.3691411,103.8533738
427 ANG MO KIO AVE 3,1.3693544,103.8544609
470 ANG MO KIO AVE 10,1.3641395,103.8568162
131 ANG MO KIO AVE 3,1.3710409,103.8417789
472 ANG MO KIO AVE 10,1.3631798,103.8580845
468 ANG MO KIO AVE 10,1.3648757,103.8561821
464 ANG MO KIO AVE 10,1.3667945,103.8568841
522 ANG MO KIO AVE 5,1.3730717,103.852131
537 ANG MO KIO AVE 5,1.3752226,103.8532832
511 ANG MO KIO AVE 8,1.3735561,103.8501126
546 ANG MO KIO AVE 10,1.3735529,103.8568615
337 ANG MO KIO AVE 1,1.3631812,103.8516073
24 NEW UPP CHANGI RD,1.3238437,103.9333741
78 BEDOK NTH RD,1.3272685,103.9409107
81 BEDOK NTH RD,1.3288806,103.9404575
62 NEW UPP CHANGI RD,1.3233233,103.9400042
422 BEDOK NTH RD,1.3287637,103.9289911
517 BEDOK NTH AVE 2,1.3310677,103.9291271
403 BEDOK NTH AVE 3,1.3297967,103.9338404
706 BEDOK NTH RD,1.3363222,103.9188853
411 BEDOK NTH AVE 2,1.3283459,103.931665
404 BEDOK NTH AVE 3,1.3292768,103.9334539
707 BEDOK NTH RD,1.3354419,103.9192478
408 BEDOK NTH AVE 2,1.3284865,103.9326621
623 BEDOK RESERVOIR RD,1.3336266,103.9168007
61 CHAI CHEE RD,1.3251171,103.9206073
110 BEDOK RESERVOIR RD,1.3301512,103.9103661
305 SHUNFU RD,1.3502707,103.8389111
126 BT BATOK CTRL,1.3519,103.7467279
145 JLN BT MERAH,1.2771938,103.8305058
8 TECK WHYE AVE,1.3807642,103.7545083
20 TECK WHYE LANE,1.3788186,103.753129
332 CLEMENTI AVE 2,1.3146627,103.7674096
411 COMMONWEALTH AVE WEST,1.3109431,103.7697255
348 CLEMENTI AVE 5,1.316748,103.7707819
380 CLEMENTI AVE 5,1.318371,103.767442
373 CLEMENTI AVE 4,1.3194755,103.7673417
2 HAIG RD,1.3123728,103.8976789
11 EUNOS CRES,1.3218511,103.9043813
107 ALJUNIED CRES,1.3189217,103.8842226
19 HOUGANG AVE 3,1.3638607,103.8917889
351 HOUGANG AVE 7,1.3718015,103.8990382
402 HOUGANG AVE 10,1.3745264,103.8965915
408 HOUGANG AVE 10,1.3733065,103.8953909
236 JURONG EAST ST 21,1.3404134,103.7420858
262 JURONG EAST ST 24,1.34401,103.740985
222 JURONG EAST ST 21,1.3410179,103.7356369
465 JURONG WEST ST 41,1.3501976,103.7232635
478 JURONG WEST ST 41,1.3473363,103.723987
9 GLOUCESTER RD,1.3136024,103.8516753
101 JLN RAJAH,1.3288769,103.850839
102 JLN RAJAH,1.3282172,103.851563
106 JLN DUSUN,1.3285517,103.8446775
43 CAMBRIDGE RD,1.3154993,103.8493879
18 ST. GEORGE'S RD,1.3242019,103.8629144
104 SERANGOON NTH AVE 1,1.3705717,103.8710439
120 SERANGOON NTH AVE 1,1.367276,103.8709533
122 SERANGOON NTH AVE 1,1.3666691,103.8712929
127 SERANGOON NTH AVE 1,1.3656584,103.8717681
315 SERANGOON AVE 2,1.3529896,103.8661021
304 SERANGOON AVE 2,1.3538957,103.8676876
310 SERANGOON AVE 2,1.3537012,103.8656527
114 SERANGOON NTH AVE 1,1.3688835,103.8714968
804 TAMPINES AVE 4,1.3457286,103.9374662
159 TAMPINES ST 12,1.3510222,103.945987
238 TAMPINES ST 21,1.3557585,103.9465989
214 TAMPINES ST 23,1.3546929,103.9535338
210 TAMPINES ST 23,1.3540482,103.9542364
805 TAMPINES AVE 4,1.3460946,103.9374662
224 TAMPINES ST 23,1.3553701,103.9535112
25 MARSILING DR,1.441967,103.772454
105 WOODLANDS ST 13,1.436891,103.7815558
171 WOODLANDS ST 11,1.4339862,103.7764856
143 MARSILING RD,1.4367003,103.7767573
140 MARSILING RD,1.4376546,103.7767573
108 WOODLANDS ST 13,1.4371846,103.7815558
749 YISHUN ST 72,1.4284343,103.8337157
219 YISHUN ST 21,1.433338,103.83597
235 YISHUN ST 21,1.4345403,103.8385407
631 YISHUN ST 61,1.418471,103.8383431
645 YISHUN ST 61,1.4218846,103.8382126
618 YISHUN RING RD,1.4188027,103.8356195
208 ANG MO KIO AVE 1,1.3654677,103.8426847
231 ANG MO KIO AVE 3,1.3688328,103.8372952
543 ANG MO KIO AVE 10,1.3743257,103.8562727
426 ANG MO KIO AVE 3,1.3695084,103.8531926
325 ANG MO KIO AVE 3,1.3679324,103.8471233
640 ANG MO KIO AVE 6,1.3800424,103.8436811
182 BT BATOK WEST AVE 8,1.3456232,103.7439181
422 BT BATOK WEST AVE 2,1.3621505,103.745797
142 JLN BT MERAH,1.2770762,103.8281018
2 EVERTON PK,1.2775262,103.8393332
269A QUEEN ST,1.3001505,103.8538113
428 CLEMENTI AVE 3,1.3125457,103.7631773
42 CASSIA CRES,1.3104674,103.8862614
119 HOUGANG AVE 1,1.3539985,103.8877113
219 SERANGOON AVE 4,1.3583317,103.8721297
309 SHUNFU RD,1.3509243,103.8382498
307 SHUNFU RD,1.3505575,103.8383403
305A PUNGGOL RD,1.4051188,103.9068372
288C PUNGGOL PL,1.4026213,103.9037474
289A PUNGGOL PL,1.402527,103.90289
435B FERNVALE RD,1.393283,103.876665
80C TELOK BLANGAH ST 31,1.2734894,103.8072667
458 SEGAR RD,1.3880961,103.771144
306B PUNGGOL PL,1.405775,103.905935
80B TELOK BLANGAH ST 31,1.2740923,103.8074939
457 SEGAR RD,1.3880908,103.7710461
306C PUNGGOL PL,1.4064212,103.9060161
305D PUNGGOL DR,1.4057338,103.9070653
288B PUNGGOL PL,1.402527,103.90289
434A FERNVALE RD,1.394363,103.8761814
456 SEGAR RD,1.3876302,103.7703867
306D PUNGGOL DR,1.4059549,103.9064983
289B PUNGGOL PL,1.4012116,103.9032447
281A SENGKANG EAST AVE,1.3860772,103.8916303
887C WOODLANDS DR 50,1.4370655,103.7944956
886C WOODLANDS DR 50,1.4386113,103.7947589
886B WOODLANDS DR 50,1.4382833,103.7944144
887B WOODLANDS DR 50,1.4371156,103.7943033
342B YISHUN RING RD,1.4303552,103.8449266
886A WOODLANDS DR 50,1.438512,103.7947853
158 BEDOK STH AVE 3,1.318767,103.9450805
129 BEDOK RESERVOIR RD,1.334036,103.912218
168 BEDOK STH AVE 3,1.320155,103.9445364
126 BEDOK RESERVOIR RD,1.3327839,103.9108347
143 BEDOK RESERVOIR RD,1.3350405,103.9127224
151 BEDOK RESERVOIR RD,1.3357781,103.9117255
116 BISHAN ST 12,1.347777,103.8493055
120 BISHAN ST 12,1.3473048,103.8508603
403 SIN MING AVE,1.3628906,103.8334562
407 SIN MING AVE,1.363462,103.834051
133 BISHAN ST 12,1.3454944,103.8517432
132 BISHAN ST 12,1.3455687,103.851562
180 BISHAN ST 13,1.3484895,103.8523839
171 BISHAN ST 13,1.3468013,103.8536456
185 BISHAN ST 13,1.3497371,103.8524679
150A BISHAN ST 11,1.3447044,103.8554121
302 BT BATOK ST 31,1.3570793,103.748422
306 BT BATOK ST 31,1.358251,103.747541
309 BT BATOK ST 31,1.358268,103.7487614
271 BT BATOK EAST AVE 4,1.3482544,103.7585861
269 BT BATOK EAST AVE 4,1.3485983,103.7592877
501 BT BATOK ST 52,1.3514774,103.7550335
272 BT BATOK EAST AVE 4,1.3488264,103.7578393
328 BT BATOK ST 33,1.3627134,103.7476062
323 BT BATOK ST 33,1.3611837,103.748241
530 BT BATOK ST 51,1.3561849,103.7510471
503 BT BATOK ST 52,1.3515578,103.7539472
332 BT BATOK ST 32,1.3637485,103.748241
342 BT BATOK ST 34,1.3625739,103.748603
281 BT BATOK EAST AVE 3,1.3475487,103.7575258
413 BT BATOK WEST AVE 4,1.363734,103.746714
310 BT BATOK ST 32,1.3595859,103.7489425
508 BT BATOK ST 52,1.3525572,103.754419
509 BT BATOK ST 52,1.3525587,103.7541474
275 BT BATOK EAST AVE 4,1.3481705,103.7581725
327 BT BATOK ST 33,1.362798,103.7478789
333 BT BATOK ST 32,1.3641186,103.7476073
527 BT BATOK ST 51,1.3570802,103.7514318
278 BT BATOK EAST AVE 3,1.3477971,103.7578754
347 BT BATOK ST 34,1.3621922,103.7512281
283 BT BATOK EAST AVE 3,1.3472903,103.7574769
375 BT BATOK ST 31,1.3584516,103.7501674
371 BT BATOK ST 31,1.3594109,103.750685
311 BT BATOK ST 32,1.3602311,103.748241
105 GANGSA RD,1.3782744,103.7677264
117 PENDING RD,1.3773202,103.7679528
103 GANGSA RD,1.3787279,103.7685186
112 PENDING RD,1.3785618,103.7687223
127 PENDING RD,1.3765064,103.7692202
114 PENDING RD,1.3778951,103.7698992
119 PENDING RD,1.3766723,103.7690618
231 PENDING RD,1.3760641,103.7727737
19 TOH YI DR,1.339938,103.7739506
350 UBI AVE 1,1.3258861,103.9013037
342 UBI AVE 1,1.3265457,103.9011225
325 UBI AVE 1,1.3276889,103.903984
312 UBI AVE 1,1.3296914,103.9037235
321 UBI AVE 1,1.328475,103.904683
302 UBI AVE 1,1.3300585,103.9010319
304 UBI AVE 1,1.3295534,103.9015013
301 UBI AVE 1,1.3307113,103.9020287
501 HOUGANG AVE 8,1.3721664,103.8868958
698 HOUGANG ST 61,1.3751515,103.8869184
632 HOUGANG AVE 8,1.3708097,103.8809111
625 HOUGANG AVE 8,1.3701194,103.881628
679 HOUGANG AVE 8,1.37157,103.8849095
530 HOUGANG AVE 6,1.3752792,103.8900899
672 HOUGANG AVE 8,1.3724034,103.8839963
691 HOUGANG ST 61,1.3766374,103.8865333
694 HOUGANG ST 61,1.3760427,103.8879831
677 HOUGANG AVE 8,1.371304,103.8840869
678 HOUGANG AVE 8,1.3707891,103.8844493
811 HOUGANG CTRL,1.3718567,103.8937407
681 HOUGANG AVE 8,1.3729783,103.8856916
684 HOUGANG AVE 8,1.3742687,103.8866118
683 HOUGANG AVE 8,1.3735631,103.8860803
682 HOUGANG AVE 4,1.3740792,103.8855366
49 TEBAN GDNS RD,1.3210307,103.7381938
422 JURONG WEST ST 42,1.3506927,103.7263407
418 JURONG WEST ST 42,1.3512046,103.7265218
492 JURONG WEST ST 41,1.3501144,103.724983
498 JURONG WEST ST 41,1.348725,103.7245304
495 JURONG WEST ST 41,1.3498245,103.7244399
494 JURONG WEST ST 41,1.3496748,103.724983
684 RACE COURSE RD,1.3142205,103.8563611
323 SERANGOON AVE 3,1.351544,103.8691372
237 SERANGOON AVE 3,1.3536633,103.869862
201 SERANGOON CTRL,1.3510051,103.8736672
206 SERANGOON CTRL,1.3534968,103.8733048
151 SERANGOON NTH AVE 2,1.3695973,103.8742136
153 SERANGOON NTH AVE 1,1.3702291,103.8722427
154 SERANGOON NTH AVE 1,1.3698214,103.8733041
207 SERANGOON CTRL,1.3537891,103.8733954
261 SERANGOON CTRL DR,1.3539372,103.872293
254 SERANGOON CTRL DR,1.354041,103.871142
253 SERANGOON CTRL DR,1.3539873,103.8708133
262 SERANGOON CTRL DR,1.3534336,103.8724201
844 TAMPINES ST 82,1.3519563,103.9364691
422 TAMPINES ST 41,1.3573119,103.9469842
406 TAMPINES ST 41,1.3581418,103.945919
850 TAMPINES ST 82,1.3530596,103.9360333
830 TAMPINES ST 82,1.3499167,103.9347468
831 TAMPINES ST 83,1.350301,103.934489
413 TAMPINES ST 41,1.359479,103.945626
445 TAMPINES ST 42,1.3581696,103.9505196
139 SIMEI ST 1,1.3469355,103.9564122
849 TAMPINES ST 83,1.352896,103.935495
452 TAMPINES ST 42,1.3568279,103.9545991
439 TAMPINES ST 43,1.360461,103.95113
415 TAMPINES ST 41,1.3593618,103.9469842
132 SIMEI ST 1,1.3469392,103.9557776
148 POTONG PASIR AVE 1,1.3326694,103.8680478
306 WOODLANDS ST 31,1.4301936,103.7748213
119 YISHUN RING RD,1.4354053,103.8291661
256 YISHUN RING RD,1.4341313,103.8399362
267 YISHUN ST 22,1.4370487,103.8393332
261 YISHUN ST 22,1.4350918,103.8389009
761 YISHUN ST 72,1.4251259,103.8332645
769 YISHUN AVE 3,1.4247591,103.8332645
753 YISHUN ST 72,1.4269855,103.8346514
796A YISHUN RING RD,1.419382,103.833009
801 YISHUN RING RD,1.418153,103.832047
729 YISHUN ST 71,1.4259435,103.8315436
767 YISHUN AVE 3,1.42455,103.834358
797 YISHUN RING RD,1.4192383,103.833457
426A YISHUN AVE 11,1.4234071,103.8468739
315B YISHUN AVE 9,1.4320377,103.8427753
426D YISHUN AVE 11,1.4231794,103.8472552
612 BEDOK RESERVOIR RD,1.331648,103.915742
147 BISHAN ST 11,1.3438643,103.855095
120A KIM TIAN PL,1.2832919,103.8278301
170 HOUGANG AVE 1,1.3514811,103.889365
835 JURONG WEST ST 81,1.3436249,103.6937598
111 LOR 3 GEYLANG,1.3119573,103.8738476
424 CANBERRA RD,1.4537841,103.8187053
552 SERANGOON NTH AVE 3,1.372199,103.8714742
858B TAMPINES AVE 5,1.354301,103.938593
456 TAMPINES ST 42,1.3576337,103.9545084
159 SIMEI RD,1.3448657,103.9599479
496C TAMPINES ST 43,1.3621063,103.9502703
304 TAMPINES ST 32,1.3529389,103.9563189
857 WOODLANDS ST 83,1.4406064,103.7938852
417 WOODLANDS ST 41,1.428863,103.7741317
710 BEDOK RESERVOIR RD,1.3356353,103.9237795
171 BEDOK STH RD,1.3209481,103.9454722
164 BEDOK STH RD,1.3200746,103.9466203
94E BEDOK NTH AVE 4,1.3333411,103.9409107
669 JLN DAMAI,1.3331624,103.908463
125 BISHAN ST 12,1.3469644,103.8516593
178 BISHAN ST 13,1.348109,103.852257
315 BT BATOK ST 32,1.3599469,103.7467021
426 BT BATOK WEST AVE 2,1.3620852,103.7444392
291B BT BATOK ST 24,1.3430456,103.7556637
204 PETIR RD,1.3730489,103.7744938
202 PETIR RD,1.3724051,103.7749239
245 BT PANJANG RING RD,1.3805032,103.7721716
271 BANGKIT RD,1.377185,103.774012
429 BT PANJANG RING RD,1.3869485,103.7699445
409 SAUJANA RD,1.3823247,103.7677038
121 TECK WHYE LANE,1.3783972,103.7501171
234 CHOA CHU KANG CTRL,1.3802408,103.7481504
239 CHOA CHU KANG CTRL,1.379468,103.747602
344 CHOA CHU KANG LOOP,1.3832822,103.7452313
414 CHOA CHU KANG AVE 4,1.38222,103.742187
547 CHOA CHU KANG ST 52,1.3936184,103.7426289
512 CHOA CHU KANG ST 51,1.3895198,103.7412712
568 CHOA CHU KANG ST 52,1.3957237,103.7462496
787 CHOA CHU KANG NTH 6,1.3958071,103.74763
342 CLEMENTI AVE 5,1.3182164,103.7699671
372 CLEMENTI AVE 4,1.3198395,103.7677038
337 UBI AVE 1,1.3260864,103.9014623
330 UBI AVE 1,1.3265291,103.9040224
329 UBI AVE 1,1.3270916,103.9048153
92 PIPIT RD,1.3234235,103.8873262
39 JLN TIGA,1.307757,103.8850026
601 HOUGANG AVE 4,1.3708499,103.887304
503 HOUGANG AVE 8,1.373719,103.887598
466 HOUGANG AVE 8,1.3727656,103.8970446
467 HOUGANG AVE 8,1.3733728,103.8965689
464 UPP SERANGOON RD,1.3721834,103.8964103
951 HOUGANG AVE 9,1.3757344,103.8781974
240 JURONG EAST ST 21,1.3410206,103.7415654
204 JURONG EAST ST 21,1.337177,103.741959
246 JURONG EAST ST 24,1.341818,103.739823
258 JURONG EAST ST 24,1.3437346,103.7389199
228 JURONG EAST ST 21,1.3425707,103.7362931
467 JURONG WEST ST 41,1.3495424,103.7225394
911 JURONG WEST ST 91,1.3419007,103.6868836
822 JURONG WEST ST 81,1.3468512,103.6935818
832 JURONG WEST ST 81,1.3442968,103.6950966
837 JURONG WEST ST 81,1.3434041,103.6930362
263 BOON LAY DR,1.3452923,103.7067696
733 JURONG WEST ST 73,1.3454953,103.7000963
853 JURONG WEST ST 81,1.3472386,103.6931068
845 JURONG WEST ST 81,1.3453582,103.6924179
323 TAH CHING RD,1.3369347,103.7239845
674A JURONG WEST ST 65,1.3446043,103.7021772
183D BOON LAY AVE,1.3491075,103.708965
59C GEYLANG BAHRU,1.3222149,103.868413
562 PASIR RIS ST 51,1.367557,103.950312
181 PASIR RIS ST 11,1.3644804,103.9604918
745 PASIR RIS ST 71,1.3783772,103.9357666
737 PASIR RIS DR 10,1.3796521,103.936945
101A PUNGGOL FIELD,1.3979874,103.905967
199C PUNGGOL FIELD,1.4005749,103.905878
106C PUNGGOL FIELD,1.397392,103.9075484
175C PUNGGOL FIELD,1.3980701,103.9080165
143 MEI LING ST,1.293484,103.8045269
132 CLARENCE LANE,1.2921929,103.8149469
320 SEMBAWANG CL,1.4465895,103.8187053
503C CANBERRA LINK,1.4505841,103.8226676
417 CANBERRA RD,1.4519805,103.8194751
123B RIVERVALE DR,1.3860949,103.9025325
123A RIVERVALE DR,1.3860551,103.902891
225B COMPASSVALE WALK,1.387819,103.899024
203A COMPASSVALE RD,1.3865313,103.8953455
261A SENGKANG EAST WAY,1.3941352,103.894355
192B RIVERVALE DR,1.3941486,103.9030038
333C ANCHORVALE LINK,1.3945557,103.8907509
145 SERANGOON NTH AVE 1,1.3679231,103.8723981
205 SERANGOON CTRL,1.3529041,103.8736675
413 SERANGOON CTRL,1.3491725,103.8740296
522 SERANGOON NTH AVE 4,1.3725816,103.8734995
230 TAMPINES ST 24,1.3559606,103.9526953
860A TAMPINES AVE 5,1.3555234,103.9386615
843 TAMPINES ST 83,1.3517452,103.9350188
117 SIMEI ST 1,1.3446047,103.9513563
876 TAMPINES ST 84,1.3531584,103.9312118
939 TAMPINES AVE 5,1.3483419,103.9411826
859 TAMPINES AVE 5,1.354674,103.9380327
134 SIMEI ST 1,1.3481113,103.9555963
148 SIMEI ST 1,1.3463532,103.9558682
221 SIMEI ST 4,1.3417576,103.9564348
146 SIMEI ST 2,1.344584,103.9558937
231 SIMEI ST 4,1.3439323,103.9568655
485A TAMPINES AVE 9,1.3600201,103.9557119
385 TAMPINES ST 32,1.354627,103.9588053
494B TAMPINES AVE 9,1.3632129,103.9524826
490A TAMPINES ST 45,1.362032,103.956755
305 TAMPINES ST 32,1.3524282,103.9558682
491C TAMPINES ST 45,1.3618794,103.9545991
320 TAMPINES ST 33,1.3506635,103.9572281
450A TAMPINES ST 42,1.3583791,103.952242
244 SIMEI ST 5,1.343836,103.9545537
243 SIMEI ST 5,1.3438144,103.9551203
711 TAMPINES ST 71,1.3585414,103.9371036
725 TAMPINES ST 71,1.3572353,103.9351094
522B TAMPINES CTRL 7,1.3578207,103.9389558
250 KIM KEAT LINK,1.3317748,103.8569974
245 KIM KEAT LINK,1.3310779,103.8566514
171 LOR 1 TOA PAYOH,1.3307572,103.8426885
86 LOR 2 TOA PAYOH,1.3354853,103.8476701
162 WOODLANDS ST 13,1.4329786,103.7732263
801 WOODLANDS ST 81,1.4419265,103.7863546
169 WOODLANDS ST 11,1.4333256,103.7764856
418 WOODLANDS ST 41,1.4290054,103.774856
864 WOODLANDS ST 83,1.440918,103.7951376
881 WOODLANDS ST 82,1.4445166,103.7919005
846 WOODLANDS AVE 4,1.4435158,103.7934851
879 WOODLANDS ST 82,1.4449182,103.7922627
415 WOODLANDS ST 41,1.4280568,103.7739506
